invoice_date,original_amount_due,current_balance,payor,express_or_ground_tracking_id,transportation_charge_amount,net_charge_amount,service_type,ground_service,shipment_date,pod_delivery_date,pod_delivery_time,actual_weight_amount,actual_weight_units,rated_weight_amount,rated_weight_units,number_of_pieces,service_packaging,dim_length,dim_width,dim_height,dim_divisor,dim_unit,recipient_zip_code,recipient_country/territory,original_recipient_address_line_1,original_recipient_city,original_recipient_state,original_recipient_zip_code,original_recipient_country/territory,zone_code,currency_conversion_date,multiweight_number,multiweight_total_multiweight_units,multiweight_total_multiweight_weight,multiweight_total_shipment_charge_amount,multiweight_total_shipment_weight,delivery_confirmation,tendered_date,tracking_id_charge_description,tracking_id_charge_amount,tracking_id_charge_description_1,tracking_id_charge_amount_1,tracking_id_charge_description_2,tracking_id_charge_amount_2
2024-03-19,5549.71,0,Shipper,271911166533,42.76,27.52,Ground,"Prepaid, Domestic",2024-03-08,20240314.0,12:00,22.8,lbs,23,lbs,1,Customer Packaging,19,16,12,194,I,891466770,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,2.73,Residential,5.55,Performance Pricing,-15.4
2024-03-19,5549.71,0,Shipper,271911169657,42.76,27.52,Ground,"Prepaid, Domestic",2024-03-08,20240314.0,12:00,22.9,lbs,23,lbs,1,Customer Packaging,19,16,12,194,I,891466770,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,2.73,Residential,5.55,Performance Pricing,-15.4
2024-03-26,4005.02,0,Shipper,271911958504,46.28,35.62,Ground,"Prepaid, Domestic",2024-03-08,20240318.0,12:00,28.8,lbs,29,lbs,1,Customer Packaging,19,16,12,194,I,786456866,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,7,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,3.54,Residential,5.55,Performance Pricing,-16.66
2024-03-18,4567.37,0,Shipper,271912010410,36.52,24.4,Ground,"Prepaid, Domestic",2024-03-08,20240311.0,12:00,26.4,lbs,27,lbs,1,Customer Packaging,19,16,12,194,I,773794875,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,2.42,Residential,5.55,Performance Pricing,-13.15
2024-03-18,4567.37,0,Shipper,271912242590,24.13,26.77,Ground,"Prepaid, Domestic",2024-03-08,20240312.0,12:00,25.5,lbs,26,lbs,1,Customer Packaging,19,16,12,194,I,407296523,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,2.66,Residential,5.55,Performance Pricing,-8.69
2024-03-13,10484.44,0,Shipper,271912283638,18.51,15.41,Ground,"Prepaid, Domestic",2024-03-08,20240309.0,12:00,24.6,lbs,25,lbs,1,Customer Packaging,19,16,12,194,I,6901,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,1.53,Residential,5.55,Performance Pricing,-6.66
2024-03-19,5549.71,0,Shipper,271912331092,51.23,31.75,Ground,"Prepaid, Domestic",2024-03-08,20240313.0,12:00,27.6,lbs,28,lbs,1,Customer Packaging,19,16,12,194,I,853354949,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,3.15,Residential,5.55,Performance Pricing,-18.45
2024-03-18,4567.37,0,Shipper,271912384637,25.56,18.93,Ground,"Prepaid, Domestic",2024-03-08,20240311.0,12:00,28.0,lbs,28,lbs,1,Customer Packaging,19,16,12,194,I,446475313,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,1.88,Residential,5.55,Performance Pricing,-9.2
2024-03-13,10484.44,0,Shipper,271912432140,25.08,25.03,Ground,"Prepaid, Domestic",2024-03-08,20240309.0,12:00,29.6,lbs,31,lbs,1,Customer Packaging,22,18,15,194,I,28594020,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,2.49,Residential,5.55,Performance Pricing,-9.02
2024-03-18,4567.37,0,Shipper,271913455397,32.07,22.18,Ground,"Prepaid, Domestic",2024-03-08,20240311.0,12:00,29.3,lbs,30,lbs,1,Customer Packaging,19,16,12,194,I,30907,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,2.2,Residential,5.55,Performance Pricing,-11.55
2024-03-18,4567.37,0,Shipper,271913457301,29.35,20.83,Ground,"Prepaid, Domestic",2024-03-08,20240311.0,12:00,26.4,lbs,27,lbs,1,Customer Packaging,19,16,12,194,I,30907,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,2.07,Residential,5.55,Performance Pricing,-10.56
2024-03-18,4567.37,0,Shipper,271913550825,30.85,27.9,Ground,"Prepaid, Domestic",2024-03-08,20240311.0,12:00,29.0,lbs,29,lbs,1,Customer Packaging,19,16,12,194,I,323277424,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,2.77,Residential,5.55,Performance Pricing,-11.11
2024-03-18,4567.37,0,Shipper,271913551052,30.85,27.9,Ground,"Prepaid, Domestic",2024-03-08,20240311.0,12:00,28.1,lbs,29,lbs,1,Customer Packaging,19,16,12,194,I,323277424,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,2.77,Residential,5.55,Performance Pricing,-11.11
2024-03-18,4567.37,0,Shipper,271913612595,29.35,27.16,Ground,"Prepaid, Domestic",2024-03-08,20240312.0,12:00,26.9,lbs,27,lbs,1,Customer Packaging,19,16,12,194,I,317216352,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,2.7,Residential,5.55,Performance Pricing,-10.56
2024-03-18,4567.37,0,Shipper,271913615859,32.73,28.84,Ground,"Prepaid, Domestic",2024-03-08,20240312.0,12:00,30.3,lbs,31,lbs,1,Customer Packaging,19,16,12,194,I,317216352,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,2.86,Residential,5.55,Performance Pricing,-11.78
2024-03-19,5549.71,0,Shipper,271913709904,52.6,32.44,Ground,"Prepaid, Domestic",2024-03-08,20240314.0,12:00,28.5,lbs,29,lbs,1,Customer Packaging,19,16,12,194,I,928826141,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,3.22,Residential,5.55,Performance Pricing,-18.94
2024-03-19,5549.71,0,Shipper,271913713296,54.78,33.53,Ground,"Prepaid, Domestic",2024-03-08,20240314.0,12:00,29.5,lbs,30,lbs,1,Customer Packaging,19,16,12,194,I,928826141,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240308,0,0,0,0,0,P,2024-03-08,Fuel Surcharge,3.33,Residential,5.55,Performance Pricing,-19.72
2024-03-18,4567.37,0,Shipper,271926150927,19.26,12.2,Home Delivery,Prepaid,2024-03-11,20240312.0,12:00,15.7,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,29083814,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.21,Residential,1.94,Performance Pricing,-6.55
2024-03-18,4567.37,0,Shipper,271926266929,23.96,24.46,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,28.6,lbs,29,lbs,1,Customer Packaging,19,16,12,194,I,128047998,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,2.43,Residential,5.55,Performance Pricing,-8.63
2024-03-19,5549.71,0,Shipper,271926537210,23.06,17.68,Ground,"Prepaid, Domestic",2024-03-11,20240313.0,12:00,23.2,lbs,24,lbs,1,Customer Packaging,19,16,12,194,I,480713308,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.75,Residential,5.55,Performance Pricing,-8.3
2024-03-19,5549.71,0,Shipper,271986285047,19.67,10.26,Ground,"Prepaid, Domestic",2024-03-11,20240313.0,12:00,14.3,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,473743733,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.02,,,Performance Pricing,-6.69
2024-03-19,5549.71,0,Shipper,271986285919,20.73,10.36,Ground,"Prepaid, Domestic",2024-03-11,20240313.0,12:00,20.1,lbs,21,lbs,1,Customer Packaging,19,16,12,194,I,473743733,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.03,,,Performance Pricing,-7.46
2024-03-19,5549.71,0,Shipper,271986285996,19.67,10.26,Ground,"Prepaid, Domestic",2024-03-11,20240313.0,12:00,17.3,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,473743733,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.02,,,Performance Pricing,-6.69
2024-03-19,5549.71,0,Shipper,271986286250,19.67,10.26,Ground,"Prepaid, Domestic",2024-03-11,20240313.0,12:00,14.3,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,473743733,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.02,,,Performance Pricing,-6.69
2024-03-18,4567.37,0,Shipper,271986325607,17.12,8.94,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,12.7,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,68106272,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,0.89,,,Performance Pricing,-5.82
2024-03-18,4567.37,0,Shipper,271986328775,17.12,8.94,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,13.8,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,68106272,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,0.89,,,Performance Pricing,-5.82
2024-03-18,4567.37,0,Shipper,271986329017,17.12,8.94,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,12.2,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,68106272,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,0.89,,,Performance Pricing,-5.82
2024-03-18,4567.37,0,Shipper,271986330190,17.12,8.94,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,11.0,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,68106272,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,0.89,,,Performance Pricing,-5.82
2024-03-19,5549.71,0,Shipper,271995180768,23.47,24.74,Ground,"Prepaid, Domestic",2024-03-11,20240314.0,12:00,14.1,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,460417164,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,2.46,Residential,5.55,Performance Pricing,-7.98
2024-03-19,5549.71,0,Shipper,271995238561,23.47,18.41,Ground,"Prepaid, Domestic",2024-03-11,20240313.0,12:00,12.8,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,352163212,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.83,Residential,5.55,Performance Pricing,-7.98
2024-03-19,5549.71,0,Shipper,271995288371,27.28,20.39,Ground,"Prepaid, Domestic",2024-03-11,20240315.0,12:00,12.2,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,70663,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,2.02,Residential,5.55,Performance Pricing,-9.28
2024-03-19,5549.71,0,Shipper,271995336962,47.54,54.89,Ground,"Prepaid, Domestic",2024-03-11,20240313.0,12:00,50.8,lbs,51,lbs,1,Customer Packaging,22,18,15,194,I,532021588,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,5.45,Residential,5.55,Performance Pricing,-18.07
2024-03-19,5549.71,0,Shipper,271995369184,19.67,22.75,Ground,"Prepaid, Domestic",2024-03-11,20240313.0,12:00,12.5,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,287527335,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,2.26,Residential,5.55,Performance Pricing,-6.69
2024-03-19,5549.71,0,Shipper,271995413975,27.28,20.39,Ground,"Prepaid, Domestic",2024-03-11,20240314.0,12:00,14.3,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,775841787,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,2.02,Residential,5.55,Performance Pricing,-9.28
2024-03-19,5549.71,0,Shipper,271996535902,37.17,31.89,Ground,"Prepaid, Domestic",2024-03-11,20240315.0,12:00,9.1,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,851289421,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,3.17,Residential,5.55,Performance Pricing,-12.64
2024-03-19,5549.71,0,Shipper,271996537618,45.21,35.07,Ground,"Prepaid, Domestic",2024-03-11,20240315.0,12:00,23.4,lbs,24,lbs,1,Customer Packaging,19,16,12,194,I,851289421,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,3.48,Residential,5.55,Performance Pricing,-16.28
2024-03-26,4005.02,0,Shipper,272002173289,51.23,31.75,Ground,"Prepaid, Domestic",2024-03-11,20240318.0,12:00,27.3,lbs,28,lbs,1,Customer Packaging,19,16,12,194,I,982298899,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,3.15,Residential,5.55,Performance Pricing,-18.45
2024-03-26,4005.02,0,Shipper,272002177479,51.23,31.75,Ground,"Prepaid, Domestic",2024-03-11,20240318.0,12:00,28.0,lbs,28,lbs,1,Customer Packaging,19,16,12,194,I,982298899,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,3.15,Residential,5.55,Performance Pricing,-18.45
2024-03-19,5549.71,0,Shipper,272002311919,35.1,30.02,Ground,"Prepaid, Domestic",2024-03-11,20240314.0,12:00,25.6,lbs,26,lbs,1,Customer Packaging,19,16,12,194,I,572525961,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,2.98,Residential,5.55,Performance Pricing,-12.64
2024-03-19,5549.71,0,Shipper,272002314778,38.3,31.62,Ground,"Prepaid, Domestic",2024-03-11,20240314.0,12:00,27.9,lbs,28,lbs,1,Customer Packaging,19,16,12,194,I,572525961,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,3.14,Residential,5.55,Performance Pricing,-13.79
2024-03-18,4567.37,0,Shipper,272002407014,21.62,16.96,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,31.1,lbs,32,lbs,1,Customer Packaging,23,16,12,194,I,175459812,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.68,Residential,5.55,Performance Pricing,-7.78
2024-03-19,5549.71,0,Shipper,272002474743,25.56,18.93,Ground,"Prepaid, Domestic",2024-03-11,20240313.0,12:00,27.3,lbs,28,lbs,1,Customer Packaging,23,16,12,194,I,378493454,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.88,Residential,5.55,Performance Pricing,-9.2
2024-03-19,5549.71,0,Shipper,272006474820,52.6,26.28,Ground,"Prepaid, Domestic",2024-03-11,20240315.0,12:00,28.6,lbs,29,lbs,1,Customer Packaging,19,16,12,194,I,991635412,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,2.61,,,Performance Pricing,-18.94
2024-03-26,4005.02,0,Shipper,272006477667,49.34,24.65,Ground,"Prepaid, Domestic",2024-03-11,20240319.0,12:00,26.7,lbs,27,lbs,1,Customer Packaging,19,16,12,194,I,991635412,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,2.45,,,Performance Pricing,-17.77
2024-03-26,4005.02,0,Shipper,272006479740,52.6,26.28,Ground,"Prepaid, Domestic",2024-03-11,20240319.0,12:00,29.0,lbs,29,lbs,1,Customer Packaging,19,16,12,194,I,991635412,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,2.61,,,Performance Pricing,-18.94
2024-03-26,4005.02,0,Shipper,272006481534,49.34,24.65,Ground,"Prepaid, Domestic",2024-03-11,20240319.0,12:00,26.3,lbs,27,lbs,1,Customer Packaging,19,16,12,194,I,991635412,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,2.45,,,Performance Pricing,-17.77
2024-03-19,5549.71,0,Shipper,272006605207,25.79,19.05,Ground,"Prepaid, Domestic",2024-03-11,20240313.0,12:00,28.7,lbs,29,lbs,1,Customer Packaging,19,16,12,194,I,376011093,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.89,Residential,5.55,Performance Pricing,-9.28
2024-03-19,5549.71,0,Shipper,272006793319,30.85,27.9,Ground,"Prepaid, Domestic",2024-03-11,20240314.0,12:00,28.9,lbs,29,lbs,1,Customer Packaging,19,16,12,194,I,346395509,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,2.77,Residential,5.55,Performance Pricing,-11.11
2024-03-19,5549.71,0,Shipper,272007054926,38.3,31.62,Ground,"Prepaid, Domestic",2024-03-11,20240314.0,12:00,27.9,lbs,28,lbs,1,Customer Packaging,19,16,12,194,I,774231860,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,3.14,Residential,5.55,Performance Pricing,-13.79
2024-03-18,4567.37,0,Shipper,272007217710,20.0,9.99,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,26.1,lbs,27,lbs,1,Customer Packaging,19,16,12,194,I,85275360,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,0.99,,,Performance Pricing,-7.2
2024-03-18,4567.37,0,Shipper,272007301910,19.26,16.21,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,9.2,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,220152224,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.61,Residential,5.55,Performance Pricing,-6.55
2024-03-18,4567.37,0,Shipper,272007303897,19.26,16.21,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,11.8,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,220152224,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.61,Residential,5.55,Performance Pricing,-6.55
2024-03-18,4567.37,0,Shipper,272007305411,19.26,16.21,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,9.5,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,220152224,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.61,Residential,5.55,Performance Pricing,-6.55
2024-03-18,4567.37,0,Shipper,272007307561,19.26,16.21,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,11.1,lbs,19,lbs,1,Customer Packaging,19,16,12,194,I,220152224,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.61,Residential,5.55,Performance Pricing,-6.55
2024-03-19,5549.71,0,Shipper,272007406568,35.1,23.69,Ground,"Prepaid, Domestic",2024-03-11,20240314.0,12:00,26.0,lbs,26,lbs,1,Customer Packaging,19,16,12,194,I,339081777,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,2.35,Residential,5.55,Performance Pricing,-12.64
2024-03-18,4567.37,0,Shipper,272007524434,20.48,16.4,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,28.9,lbs,29,lbs,1,Customer Packaging,19,16,12,194,I,117972116,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.63,Residential,5.55,Performance Pricing,-7.37
2024-03-19,5549.71,0,Shipper,272007611275,33.87,31.63,Ground,"Prepaid, Domestic",2024-03-11,20240314.0,12:00,24.5,lbs,25,lbs,1,Customer Packaging,19,16,12,194,I,712694604,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,3.14,Residential,5.55,Performance Pricing,-12.19
2024-03-18,4567.37,0,Shipper,272007686538,22.96,17.63,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,26.7,lbs,27,lbs,1,Customer Packaging,19,16,12,194,I,132191518,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.75,Residential,5.55,Performance Pricing,-8.27
2024-03-18,4567.37,0,Shipper,272007795605,21.7,17.0,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,32.6,lbs,33,lbs,1,Customer Packaging,19,16,12,194,I,191444125,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.69,Residential,5.55,Performance Pricing,-7.82
2024-03-18,4567.37,0,Shipper,272007796314,20.56,16.43,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,29.9,lbs,30,lbs,1,Customer Packaging,19,16,12,194,I,191444125,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.63,Residential,5.55,Performance Pricing,-7.4
2024-03-19,5549.71,0,Shipper,272007882571,51.23,40.3,Ground,"Prepaid, Domestic",2024-03-11,20240315.0,12:00,28.0,lbs,28,lbs,1,Customer Packaging,19,16,12,194,I,935552566,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,4.0,Residential,5.55,Performance Pricing,-18.45
2024-03-19,5549.71,0,Shipper,272007964314,48.53,38.96,Ground,"Prepaid, Domestic",2024-03-11,20240315.0,12:00,25.9,lbs,26,lbs,1,Customer Packaging,19,16,12,194,I,832741434,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,3.87,Residential,5.55,Performance Pricing,-17.47
2024-03-19,5549.71,0,Shipper,272008949300,48.53,32.17,Ground,"Prepaid, Domestic",2024-03-11,20240315.0,12:00,25.4,lbs,26,lbs,1,Customer Packaging,19,16,12,194,I,594849005,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,3.2,,,Performance Pricing,-17.47
2024-03-18,4567.37,0,Shipper,272009013517,21.61,16.95,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,30.2,lbs,31,lbs,1,Customer Packaging,19,16,12,194,I,74702512,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.68,Residential,5.55,Performance Pricing,-7.78
2024-03-18,4567.37,0,Shipper,272009080444,21.62,16.96,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,31.8,lbs,32,lbs,1,Customer Packaging,19,16,12,194,I,72021722,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.68,Residential,5.55,Performance Pricing,-7.78
2024-03-26,4005.02,0,Shipper,272009160445,54.78,33.53,Ground,"Prepaid, Domestic",2024-03-11,20240318.0,12:00,29.2,lbs,30,lbs,1,Customer Packaging,19,17,16,194,I,973651000,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,3.33,Residential,5.55,Performance Pricing,-19.72
2024-03-19,5549.71,0,Shipper,272009267578,39.39,25.85,Ground,"Prepaid, Domestic",2024-03-11,20240314.0,12:00,28.5,lbs,29,lbs,1,Customer Packaging,19,16,12,194,I,339540000,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,2.57,Residential,5.55,Performance Pricing,-14.18
2024-03-19,5549.71,0,Shipper,272009268894,41.19,26.74,Ground,"Prepaid, Domestic",2024-03-11,20240314.0,12:00,31.0,lbs,31,lbs,1,Customer Packaging,19,16,12,194,I,339540000,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,2.65,Residential,5.55,Performance Pricing,-14.82
2024-03-19,5549.71,0,Shipper,272009632644,25.08,18.7,Ground,"Prepaid, Domestic",2024-03-11,20240313.0,12:00,20.8,lbs,31,lbs,1,Customer Packaging,22,18,15,194,I,146121424,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,1.86,Residential,5.55,Performance Pricing,-9.02
2024-03-18,4567.37,0,Shipper,272009712542,17.13,23.65,Ground,"Prepaid, Domestic",2024-03-11,20240312.0,12:00,20.0,lbs,20,lbs,1,Customer Packaging,19,16,12,194,I,206642239,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240311,0,0,0,0,0,P,2024-03-11,Fuel Surcharge,2.35,Residential,5.55,Performance Pricing,-5.83
